,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
44146,34.0,d,fit,61.0,39.224137931034484,480622,just right,4.0,4,226646,31.53448275862069,0.8039560439560439
44473,34.0,b,fit,69.0,39.224137931034484,481724,slightly short,4.0,12,255203,31.53448275862069,0.8039560439560439
44475,34.0,a,large,65.0,39.224137931034484,481724,just right,5.0,0,764551,31.53448275862069,0.8039560439560439
44476,30.0,h,fit,61.0,39.224137931034484,482408,just right,5.0,8,477761,31.53448275862069,0.8039560439560439
44477,38.0,d,fit,67.0,39.224137931034484,482408,just right,5.0,15,729552,31.53448275862069,0.8039560439560439
44479,36.0,b,small,68.0,39.224137931034484,482408,slightly short,4.0,12,319227,31.53448275862069,0.8039560439560439
44481,38.0,c,fit,69.0,39.224137931034484,482408,just right,4.0,8,728562,31.53448275862069,0.8039560439560439
44483,38.0,c,large,69.0,39.224137931034484,482795,just right,5.0,15,490453,31.53448275862069,0.8039560439560439
44484,32.0,d,large,67.0,39.224137931034484,482795,slightly long,5.0,1,841143,31.53448275862069,0.8039560439560439
44485,,,large,,39.224137931034484,482795,very long,,1,521910,31.53448275862069,0.8039560439560439
44486,40.0,d,large,64.0,39.224137931034484,482795,very long,1.0,8,579734,31.53448275862069,0.8039560439560439
44492,32.0,dd/e,fit,65.0,39.224137931034484,484032,slightly long,3.0,4,55705,31.53448275862069,0.8039560439560439
44499,38.0,dd/e,fit,69.0,39.224137931034484,484879,just right,1.0,15,701626,31.53448275862069,0.8039560439560439
44500,40.0,ddd/f,fit,63.0,39.224137931034484,484879,slightly short,4.0,32,681023,31.53448275862069,0.8039560439560439
44936,30.0,dd/e,fit,63.0,39.224137931034484,486643,just right,2.0,4,708330,31.53448275862069,0.8039560439560439
44937,32.0,,small,68.0,39.224137931034484,486643,just right,,8,661011,31.53448275862069,0.8039560439560439
44939,34.0,c,large,66.0,39.224137931034484,486643,slightly long,1.0,8,396567,31.53448275862069,0.8039560439560439
44940,32.0,dd/e,fit,64.0,39.224137931034484,486643,just right,4.0,4,723836,31.53448275862069,0.8039560439560439
45969,,,large,67.0,39.224137931034484,487270,slightly long,4.0,1,585022,31.53448275862069,0.8039560439560439
45970,38.0,b,fit,65.0,39.224137931034484,487270,just right,2.0,8,254531,31.53448275862069,0.8039560439560439
45971,,,large,,39.224137931034484,487702,just right,,4,521910,31.53448275862069,0.8039560439560439
45972,34.0,d,fit,64.0,39.224137931034484,487702,just right,5.0,15,171318,31.53448275862069,0.8039560439560439
45973,38.0,c,fit,61.0,39.224137931034484,487702,just right,5.0,15,434710,31.53448275862069,0.8039560439560439
45976,34.0,b,fit,64.0,39.224137931034484,488248,just right,4.0,8,65678,31.53448275862069,0.8039560439560439
45978,36.0,h,large,65.0,39.224137931034484,488987,slightly long,4.0,15,810956,31.53448275862069,0.8039560439560439
45979,32.0,b,fit,60.0,39.224137931034484,488987,just right,5.0,1,185820,31.53448275862069,0.8039560439560439
45981,36.0,d,fit,68.0,39.224137931034484,489957,just right,5.0,12,91892,31.53448275862069,0.8039560439560439
45983,38.0,d,large,66.0,39.224137931034484,491604,slightly long,5.0,15,879561,31.53448275862069,0.8039560439560439
45985,38.0,c,fit,65.0,39.224137931034484,491604,just right,3.0,15,300811,31.53448275862069,0.8039560439560439
45987,42.0,d,fit,61.0,39.224137931034484,492248,,3.0,26,140159,31.53448275862069,0.8039560439560439
46247,34.0,c,fit,67.0,39.224137931034484,492298,very long,4.0,8,892820,31.53448275862069,0.8039560439560439
46248,38.0,c,fit,63.0,39.224137931034484,492298,just right,5.0,15,492554,31.53448275862069,0.8039560439560439
46249,34.0,d,fit,71.0,39.224137931034484,492298,just right,4.0,12,393199,31.53448275862069,0.8039560439560439
46250,46.0,h,fit,63.0,39.224137931034484,492298,slightly long,5.0,32,888858,31.53448275862069,0.8039560439560439
46255,48.0,dd/e,fit,67.0,39.224137931034484,493666,slightly long,5.0,26,566695,31.53448275862069,0.8039560439560439
46257,34.0,dd/e,large,68.0,39.224137931034484,494869,slightly long,5.0,15,737363,31.53448275862069,0.8039560439560439
46258,34.0,b,fit,,39.224137931034484,494869,just right,4.0,8,573762,31.53448275862069,0.8039560439560439
46259,38.0,c,large,66.0,39.224137931034484,494869,just right,5.0,12,172810,31.53448275862069,0.8039560439560439
46260,36.0,dd/e,large,68.0,39.224137931034484,494869,just right,5.0,12,759510,31.53448275862069,0.8039560439560439
46378,32.0,ddd/f,fit,66.0,39.224137931034484,495760,just right,4.0,4,563296,31.53448275862069,0.8039560439560439
46379,38.0,ddd/f,fit,71.0,39.224137931034484,495760,just right,4.0,20,170360,31.53448275862069,0.8039560439560439
46381,38.0,c,fit,70.0,39.224137931034484,495760,slightly long,4.0,12,888741,31.53448275862069,0.8039560439560439
46382,34.0,dd/e,fit,60.0,39.224137931034484,495760,just right,4.0,8,457825,31.53448275862069,0.8039560439560439
46383,38.0,d,fit,67.0,39.224137931034484,495760,just right,4.0,15,51523,31.53448275862069,0.8039560439560439
46384,34.0,d,large,71.0,39.224137931034484,495760,just right,4.0,15,393199,31.53448275862069,0.8039560439560439
46385,34.0,c,large,62.0,39.224137931034484,495760,slightly long,4.0,4,918991,31.53448275862069,0.8039560439560439
46388,34.0,a,fit,61.0,39.224137931034484,495760,slightly long,5.0,1,799432,31.53448275862069,0.8039560439560439
46389,44.0,ddd/f,fit,68.0,39.224137931034484,495760,slightly long,5.0,38,857349,31.53448275862069,0.8039560439560439
46390,32.0,d,large,68.0,39.224137931034484,495760,slightly long,5.0,4,536772,31.53448275862069,0.8039560439560439
46393,34.0,a,fit,61.0,39.224137931034484,496922,just right,5.0,1,153701,31.53448275862069,0.8039560439560439
46394,36.0,b,fit,69.0,39.224137931034484,497675,just right,5.0,8,653566,31.53448275862069,0.8039560439560439
46396,36.0,b,fit,65.0,39.224137931034484,497675,just right,5.0,8,596043,31.53448275862069,0.8039560439560439
46399,,,fit,67.0,39.224137931034484,498561,slightly long,4.0,15,670099,31.53448275862069,0.8039560439560439
46400,36.0,c,large,63.0,39.224137931034484,498561,slightly long,1.0,20,973172,31.53448275862069,0.8039560439560439
46402,34.0,b,small,65.0,39.224137931034484,498561,slightly short,3.0,4,863223,31.53448275862069,0.8039560439560439
46403,34.0,b,fit,68.0,39.224137931034484,499431,just right,4.0,5,478118,31.53448275862069,0.8039560439560439
46406,32.0,dd/e,fit,65.0,39.224137931034484,500333,slightly short,5.0,4,39140,31.53448275862069,0.8039560439560439
46407,34.0,b,small,62.0,39.224137931034484,500333,slightly short,5.0,4,509514,31.53448275862069,0.8039560439560439
46408,34.0,a,fit,60.0,39.224137931034484,500333,just right,5.0,4,616085,31.53448275862069,0.8039560439560439
46409,34.0,a,small,64.0,39.224137931034484,501281,just right,5.0,1,528379,31.53448275862069,0.8039560439560439
46410,36.0,c,large,66.0,39.224137931034484,501529,just right,3.0,8,487678,31.53448275862069,0.8039560439560439
46411,36.0,d,fit,67.0,39.224137931034484,501529,just right,4.0,12,940488,31.53448275862069,0.8039560439560439
46412,,,large,68.0,39.224137931034484,501529,just right,4.0,12,147129,31.53448275862069,0.8039560439560439
46413,34.0,b,fit,62.0,39.224137931034484,501529,just right,5.0,8,129420,31.53448275862069,0.8039560439560439
46414,34.0,c,fit,64.0,39.224137931034484,501529,slightly short,3.0,8,419149,31.53448275862069,0.8039560439560439
46415,38.0,dd/e,small,68.0,39.224137931034484,502359,just right,5.0,15,639294,31.53448275862069,0.8039560439560439
46611,36.0,dd/e,fit,64.0,39.224137931034484,502803,just right,4.0,15,878734,31.53448275862069,0.8039560439560439
46612,32.0,ddd/f,fit,67.0,39.224137931034484,502803,just right,4.0,12,575622,31.53448275862069,0.8039560439560439
46613,36.0,b,fit,73.0,39.224137931034484,502803,just right,5.0,12,295035,31.53448275862069,0.8039560439560439
46614,44.0,ddd/f,large,68.0,39.224137931034484,502803,just right,4.0,38,857349,31.53448275862069,0.8039560439560439
46615,44.0,d,small,69.0,39.224137931034484,503264,slightly short,3.0,38,496931,31.53448275862069,0.8039560439560439
46616,34.0,c,fit,64.0,39.224137931034484,503264,just right,5.0,4,323476,31.53448275862069,0.8039560439560439
46617,32.0,b,fit,65.0,39.224137931034484,503264,just right,5.0,1,308845,31.53448275862069,0.8039560439560439
46620,36.0,c,fit,58.0,39.224137931034484,503264,just right,5.0,12,639675,31.53448275862069,0.8039560439560439
46621,38.0,b,fit,64.0,39.224137931034484,503264,just right,5.0,15,69885,31.53448275862069,0.8039560439560439
46622,40.0,d,fit,62.0,39.224137931034484,503595,just right,4.0,20,723053,31.53448275862069,0.8039560439560439
46623,32.0,ddd/f,large,62.0,39.224137931034484,503595,slightly long,5.0,1,954278,31.53448275862069,0.8039560439560439
46815,34.0,d,fit,63.0,39.224137931034484,505206,slightly long,3.0,8,58510,31.53448275862069,0.8039560439560439
46818,46.0,h,fit,65.0,39.224137931034484,506483,just right,5.0,38,834413,31.53448275862069,0.8039560439560439
46819,32.0,ddd/f,large,61.0,39.224137931034484,507255,slightly long,3.0,4,831487,31.53448275862069,0.8039560439560439
46820,38.0,d,fit,67.0,39.224137931034484,507255,just right,5.0,15,51523,31.53448275862069,0.8039560439560439
46822,38.0,c,fit,64.0,39.224137931034484,507565,just right,5.0,20,452282,31.53448275862069,0.8039560439560439
47124,36.0,b,fit,65.0,39.224137931034484,507970,just right,5.0,8,596043,31.53448275862069,0.8039560439560439
47125,34.0,b,small,70.0,39.224137931034484,508697,just right,5.0,8,258379,31.53448275862069,0.8039560439560439
47126,42.0,dd/e,small,63.0,39.224137931034484,508697,just right,4.0,15,350490,31.53448275862069,0.8039560439560439
47127,38.0,c,small,66.0,39.224137931034484,508697,very short,4.0,15,266171,31.53448275862069,0.8039560439560439
47128,34.0,c,small,62.0,39.224137931034484,508697,slightly short,5.0,4,918991,31.53448275862069,0.8039560439560439
47129,32.0,h,small,63.0,39.224137931034484,509537,just right,5.0,8,265656,31.53448275862069,0.8039560439560439
47130,32.0,b,fit,67.0,39.224137931034484,509580,just right,5.0,4,186261,31.53448275862069,0.8039560439560439
47134,34.0,a,fit,64.0,39.224137931034484,510211,just right,5.0,5,877917,31.53448275862069,0.8039560439560439
47135,34.0,dd/e,fit,60.0,39.224137931034484,510211,just right,5.0,9,457825,31.53448275862069,0.8039560439560439
47136,30.0,d,fit,65.0,39.224137931034484,510211,just right,4.0,5,470964,31.53448275862069,0.8039560439560439
47137,32.0,d,fit,69.0,39.224137931034484,510211,slightly short,4.0,9,719945,31.53448275862069,0.8039560439560439
47140,38.0,d,fit,63.0,39.224137931034484,511262,just right,2.0,12,720007,31.53448275862069,0.8039560439560439
47141,32.0,c,fit,68.0,39.224137931034484,511707,just right,5.0,1,787181,31.53448275862069,0.8039560439560439
47142,36.0,b,fit,65.0,39.224137931034484,511707,just right,5.0,8,596043,31.53448275862069,0.8039560439560439
47143,32.0,c,fit,70.0,39.224137931034484,512356,just right,4.0,8,784264,31.53448275862069,0.8039560439560439
47144,34.0,c,small,67.0,39.224137931034484,512356,just right,5.0,12,120564,31.53448275862069,0.8039560439560439
47145,34.0,c,fit,63.0,39.224137931034484,513111,slightly long,5.0,8,7829,31.53448275862069,0.8039560439560439
47146,,,fit,64.0,39.224137931034484,513111,just right,3.0,1,392016,31.53448275862069,0.8039560439560439
47147,36.0,dd/e,fit,64.0,39.224137931034484,513111,just right,4.0,15,988503,31.53448275862069,0.8039560439560439
47148,34.0,d,fit,68.0,39.224137931034484,513111,just right,5.0,12,43570,31.53448275862069,0.8039560439560439
47150,,,fit,65.0,39.224137931034484,513111,just right,4.0,8,67267,31.53448275862069,0.8039560439560439
47154,34.0,b,fit,61.0,39.224137931034484,513998,just right,4.0,4,787796,31.53448275862069,0.8039560439560439
47155,30.0,dddd/g,small,63.0,39.224137931034484,514674,slightly short,2.0,8,780517,31.53448275862069,0.8039560439560439
47156,30.0,h,fit,61.0,39.224137931034484,514674,slightly short,4.0,1,127460,31.53448275862069,0.8039560439560439
47158,32.0,b,fit,63.0,39.224137931034484,514708,just right,4.0,0,304004,31.53448275862069,0.8039560439560439
47159,38.0,dd/e,fit,67.0,39.224137931034484,515297,slightly long,5.0,12,200726,31.53448275862069,0.8039560439560439
47160,38.0,d,large,62.0,39.224137931034484,515644,just right,5.0,15,595421,31.53448275862069,0.8039560439560439
47161,34.0,c,small,62.0,39.224137931034484,515644,just right,5.0,8,508479,31.53448275862069,0.8039560439560439
47162,34.0,c,fit,63.0,39.224137931034484,515644,just right,4.0,4,572328,31.53448275862069,0.8039560439560439
47163,36.0,,fit,62.0,39.224137931034484,515644,slightly long,5.0,15,794379,31.53448275862069,0.8039560439560439
47164,34.0,b,fit,69.0,39.224137931034484,515644,just right,5.0,8,376599,31.53448275862069,0.8039560439560439
47702,34.0,c,fit,68.0,39.224137931034484,515900,just right,4.0,12,875712,31.53448275862069,0.8039560439560439
47703,38.0,d,fit,72.0,39.224137931034484,515900,just right,4.0,26,353239,31.53448275862069,0.8039560439560439
47705,34.0,a,fit,68.0,39.224137931034484,516989,just right,2.0,4,550177,31.53448275862069,0.8039560439560439
47706,40.0,dd/e,fit,68.0,39.224137931034484,517055,just right,5.0,20,185248,31.53448275862069,0.8039560439560439
47999,30.0,h,fit,61.0,39.224137931034484,517661,just right,5.0,8,896079,31.53448275862069,0.8039560439560439
48001,36.0,dddd/g,fit,64.0,39.224137931034484,518361,just right,5.0,15,441618,31.53448275862069,0.8039560439560439
48002,32.0,c,fit,61.0,39.224137931034484,518771,just right,4.0,8,903177,31.53448275862069,0.8039560439560439
48003,38.0,c,fit,66.0,39.224137931034484,519250,slightly long,5.0,12,238428,31.53448275862069,0.8039560439560439
48004,34.0,c,large,62.0,39.224137931034484,519836,just right,5.0,4,918991,31.53448275862069,0.8039560439560439
48005,36.0,b,fit,65.0,39.224137931034484,519836,just right,4.0,8,597846,31.53448275862069,0.8039560439560439
48432,36.0,c,fit,66.0,39.224137931034484,520693,just right,5.0,12,259079,31.53448275862069,0.8039560439560439
48433,32.0,ddd/f,large,62.0,39.224137931034484,520945,very long,3.0,1,673786,31.53448275862069,0.8039560439560439
48435,38.0,d,fit,67.0,39.224137931034484,520945,slightly long,4.0,12,652854,31.53448275862069,0.8039560439560439
48843,32.0,b,fit,65.0,39.224137931034484,520958,just right,5.0,1,70351,31.53448275862069,0.8039560439560439
48844,32.0,c,fit,65.0,39.224137931034484,520958,slightly long,3.0,1,961024,31.53448275862069,0.8039560439560439
48845,32.0,dd/e,fit,63.0,39.224137931034484,520958,just right,3.0,8,897953,31.53448275862069,0.8039560439560439
48846,36.0,b,small,68.0,39.224137931034484,520958,just right,3.0,12,612866,31.53448275862069,0.8039560439560439
48847,32.0,dd/e,small,63.0,39.224137931034484,520958,just right,2.0,8,91245,31.53448275862069,0.8039560439560439
49243,38.0,ddd/f,large,67.0,39.224137931034484,521236,very long,5.0,20,971451,31.53448275862069,0.8039560439560439
49244,36.0,c,large,70.0,39.224137931034484,521470,just right,5.0,4,664795,31.53448275862069,0.8039560439560439
49246,36.0,dddd/g,fit,65.0,39.224137931034484,521470,just right,5.0,8,687114,31.53448275862069,0.8039560439560439
49272,36.0,dd/e,fit,66.0,39.224137931034484,523126,just right,3.0,12,883694,31.53448275862069,0.8039560439560439
49274,32.0,,large,68.0,39.224137931034484,523195,just right,2.0,8,661011,31.53448275862069,0.8039560439560439
49275,34.0,a,large,67.0,39.224137931034484,523195,just right,4.0,4,44825,31.53448275862069,0.8039560439560439
49276,36.0,b,fit,64.0,39.224137931034484,523195,just right,4.0,12,884196,31.53448275862069,0.8039560439560439
49277,34.0,d,fit,70.0,39.224137931034484,524144,just right,3.0,8,425768,31.53448275862069,0.8039560439560439
49305,38.0,dddd/g,fit,64.0,39.224137931034484,524868,just right,5.0,15,348046,31.53448275862069,0.8039560439560439
49306,34.0,b,fit,67.0,39.224137931034484,524868,just right,3.0,8,572007,31.53448275862069,0.8039560439560439
49307,46.0,dddd/g,small,65.0,39.224137931034484,524868,just right,4.0,15,597978,31.53448275862069,0.8039560439560439
49308,34.0,dd/e,large,67.0,39.224137931034484,525642,just right,2.0,15,661435,31.53448275862069,0.8039560439560439
49310,36.0,dd/e,fit,66.0,39.224137931034484,525642,just right,5.0,12,255994,31.53448275862069,0.8039560439560439
49311,38.0,dd/e,large,67.0,39.224137931034484,525816,slightly long,5.0,20,703003,31.53448275862069,0.8039560439560439
49313,36.0,b,fit,64.0,39.224137931034484,525816,just right,4.0,8,401402,31.53448275862069,0.8039560439560439
49314,34.0,b,fit,67.0,39.224137931034484,525816,just right,4.0,1,18991,31.53448275862069,0.8039560439560439
49341,40.0,d,large,64.0,39.224137931034484,527308,slightly long,5.0,15,636193,31.53448275862069,0.8039560439560439
49342,34.0,dd/e,large,67.0,39.224137931034484,527308,just right,4.0,15,661435,31.53448275862069,0.8039560439560439
49343,38.0,dddd/g,fit,68.0,39.224137931034484,527308,just right,4.0,26,483184,31.53448275862069,0.8039560439560439
49344,38.0,j,fit,65.0,39.224137931034484,527308,just right,5.0,15,356177,31.53448275862069,0.8039560439560439
49348,34.0,b,large,70.0,39.224137931034484,527651,just right,4.0,8,512820,31.53448275862069,0.8039560439560439
49350,36.0,d,large,67.0,39.224137931034484,528079,just right,5.0,20,644991,31.53448275862069,0.8039560439560439
49351,38.0,c,fit,67.0,39.224137931034484,528079,just right,5.0,12,338045,31.53448275862069,0.8039560439560439
49353,34.0,c,fit,64.0,39.224137931034484,528079,just right,4.0,8,513520,31.53448275862069,0.8039560439560439
49355,32.0,c,fit,62.0,39.224137931034484,528079,just right,4.0,1,961615,31.53448275862069,0.8039560439560439
49357,34.0,c,fit,63.0,39.224137931034484,528939,just right,4.0,4,162626,31.53448275862069,0.8039560439560439
49359,32.0,d,fit,62.0,39.224137931034484,529521,just right,5.0,8,269601,31.53448275862069,0.8039560439560439
