,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
52181,34.0,c,fit,61.0,40.0,539980,just right,5.0,4,539520,34.0,0.85
52184,34.0,d,fit,66.0,40.0,539980,just right,5.0,12,472525,38.0,0.95
52185,32.0,b,fit,63.0,,539980,just right,4.0,4,226729,,0.8475235268649493
52186,32.0,c,fit,68.0,44.0,539980,just right,4.0,4,15185,33.0,0.75
52187,36.0,b,fit,71.0,39.0,539980,just right,5.0,12,448890,30.0,0.7692307692307693
52188,,,fit,65.0,50.0,539980,just right,5.0,12,483671,39.0,0.78
52189,,,fit,67.0,,539980,just right,4.0,8,451918,,0.8475235268649493
52190,34.0,c,fit,66.0,42.0,539980,just right,4.0,8,318736,34.0,0.8095238095238095
52191,32.0,,fit,62.0,,539980,just right,5.0,4,987352,,0.8475235268649493
52192,34.0,c,fit,60.0,50.0,539980,just right,4.0,8,638224,42.0,0.84
52193,36.0,d,fit,64.0,,539980,just right,5.0,12,729448,,0.8475235268649493
52194,,,fit,65.07546831585552,40.0,539980,just right,5.0,12,872620,35.0,0.875
52195,32.0,b,fit,64.0,,539980,just right,5.0,4,895600,,0.8475235268649493
52196,30.0,dd/e,fit,64.0,38.0,539980,just right,4.0,8,405436,29.0,0.7631578947368421
52198,34.0,a,fit,62.0,47.0,539980,just right,4.0,4,261706,37.0,0.7872340425531915
52199,,,fit,62.0,,539980,just right,4.0,4,45467,,0.8475235268649493
52202,38.0,d,fit,66.0,40.0,540282,just right,5.0,20,879561,31.0,0.775
52207,36.0,b,fit,69.0,38.0,540970,just right,5.0,8,653566,29.0,0.7631578947368421
52208,30.0,b,fit,65.0,35.0,540970,just right,5.0,4,541410,30.0,0.8571428571428571
52212,,c,fit,69.0,,541891,just right,4.0,15,388195,,0.8475235268649493
52217,38.0,c,fit,63.0,35.0,542261,just right,4.0,8,547460,30.0,0.8571428571428571
52218,,,fit,64.0,42.0,542261,just right,5.0,8,220894,36.0,0.8571428571428571
52219,,,fit,62.0,45.0,542404,just right,5.0,4,686329,38.0,0.8444444444444444
52220,34.0,a,fit,61.0,40.0,542926,just right,4.0,4,182719,34.0,0.85
52224,38.0,b,fit,65.0,39.0,543608,just right,4.0,8,754553,26.0,0.6666666666666666
52225,32.0,d,fit,66.0,36.0,544314,just right,4.0,8,471386,28.0,0.7777777777777778
52226,32.0,b,fit,65.0,50.0,545232,just right,4.0,1,70351,44.0,0.88
52227,48.0,dd/e,fit,62.0,40.0,545232,just right,5.0,38,667171,30.0,0.75
52231,42.0,ddd/f,fit,70.0,33.0,545232,just right,4.0,26,658714,28.0,0.8484848484848485
52236,32.0,a,fit,62.0,36.0,545232,just right,4.0,1,427331,30.0,0.8333333333333334
52240,42.0,b,fit,68.0,36.0,545232,just right,5.0,38,513707,25.0,0.6944444444444444
52245,32.0,b,fit,62.0,35.0,545232,just right,5.0,4,824156,27.0,0.7714285714285715
52254,32.0,c,fit,61.0,,545232,just right,4.0,4,518908,,0.8475235268649493
52256,38.0,c,fit,68.0,39.0,545232,just right,5.0,26,718326,27.0,0.6923076923076923
52262,34.0,b,fit,64.0,,545232,just right,4.0,8,143454,,0.8475235268649493
52266,32.0,h,fit,63.0,,545232,just right,5.0,8,592234,,0.8475235268649493
52272,,,fit,59.0,,545232,just right,4.0,12,45338,,0.8475235268649493
52274,34.0,a,fit,66.0,31.0,545871,just right,4.0,4,795271,26.0,0.8387096774193549
52280,38.0,b,fit,66.0,44.0,546557,just right,5.0,12,331559,37.0,0.8409090909090909
52286,38.0,dd/e,fit,59.0,42.0,546664,just right,4.0,12,479016,36.0,0.8571428571428571
52287,,,fit,62.0,60.0,546664,just right,5.0,4,113861,51.0,0.85
52289,38.0,ddd/f,fit,68.0,,546664,just right,4.0,20,244099,,0.8475235268649493
52292,40.0,d,fit,66.0,,546664,just right,5.0,20,444117,,0.8475235268649493
52299,,,fit,67.0,39.0,546664,just right,4.0,15,40500,33.0,0.8461538461538461
52304,38.0,b,fit,66.0,32.0,546664,just right,5.0,12,381303,27.0,0.84375
52308,36.0,d,fit,62.0,42.0,546664,just right,5.0,8,287777,36.0,0.8571428571428571
52310,,,fit,64.0,36.0,546664,just right,4.0,26,94615,31.0,0.8611111111111112
52314,40.0,ddd/f,fit,68.0,,546664,just right,4.0,20,756573,,0.8475235268649493
52317,38.0,d,fit,66.0,35.0,546664,just right,4.0,12,954986,27.0,0.7714285714285715
52327,36.0,j,fit,67.0,50.0,546664,just right,4.0,20,844947,40.0,0.8
52331,38.0,d,fit,65.0,35.0,546664,just right,5.0,15,222764,30.0,0.8571428571428571
52332,38.0,ddd/f,fit,61.0,36.0,546664,just right,5.0,12,835015,28.0,0.7777777777777778
52334,38.0,c,fit,67.0,41.0,546664,just right,5.0,12,720793,33.0,0.8048780487804879
52335,44.0,dd/e,fit,61.0,,546664,just right,4.0,32,299000,,0.8475235268649493
52340,36.0,h,fit,66.0,49.0,546664,just right,4.0,12,840310,42.0,0.8571428571428571
52349,,,fit,70.0,40.0,546664,just right,4.0,26,683706,34.0,0.85
52352,36.0,d,fit,65.0,,546664,just right,4.0,12,286817,,0.8475235268649493
52353,40.0,c,fit,67.0,52.0,546664,just right,4.0,26,97091,44.0,0.8461538461538461
52354,36.0,dd/e,fit,65.0,35.0,546664,just right,5.0,20,374190,30.0,0.8571428571428571
52356,42.0,b,fit,67.0,39.0,546664,just right,4.0,20,228518,33.0,0.8461538461538461
52357,36.0,d,fit,64.0,58.0,546664,just right,5.0,12,987699,49.0,0.8448275862068966
52363,42.0,b,fit,63.0,,546664,just right,4.0,26,53261,,0.8475235268649493
52367,36.0,ddd/f,fit,67.0,37.0,546664,just right,5.0,8,152290,31.0,0.8378378378378378
52369,34.0,a,fit,65.0,,546664,just right,4.0,12,200951,,0.8475235268649493
52370,32.0,c,fit,64.0,36.0,546664,just right,4.0,4,42527,31.0,0.8611111111111112
52371,46.0,d,fit,62.0,,546664,just right,4.0,38,428323,,0.8475235268649493
52388,40.0,d,fit,65.0,49.0,546664,just right,4.0,20,529528,42.0,0.8571428571428571
52390,38.0,d,fit,64.0,,546664,just right,5.0,12,912108,,0.8475235268649493
52393,36.0,c,fit,64.0,34.0,546664,just right,4.0,12,230397,29.0,0.8529411764705882
52400,40.0,b,fit,69.0,34.0,546664,just right,4.0,26,306967,29.0,0.8529411764705882
52403,34.0,b,fit,65.0,36.0,546664,just right,5.0,38,181169,31.0,0.8611111111111112
52408,34.0,b,fit,65.0,,546664,just right,5.0,4,660082,,0.8475235268649493
52410,38.0,h,fit,64.0,31.0,546664,just right,4.0,12,962776,26.0,0.8387096774193549
52412,34.0,c,fit,67.0,45.0,546664,just right,4.0,8,892490,38.0,0.8444444444444444
52428,36.0,c,fit,64.0,36.0,546664,just right,5.0,8,163130,31.0,0.8611111111111112
52431,42.0,ddd/f,fit,67.0,53.0,546664,just right,5.0,26,773109,45.0,0.8490566037735849
52441,34.0,a,fit,62.0,50.0,546664,just right,5.0,4,575139,40.0,0.8
52445,34.0,dd/e,fit,68.0,,546664,just right,5.0,8,591742,,0.8475235268649493
52452,40.0,c,fit,67.0,,546664,just right,5.0,32,545124,,0.8475235268649493
52454,34.0,d,fit,65.0,,546664,just right,5.0,8,932854,,0.8475235268649493
52456,42.0,ddd/f,fit,69.0,48.0,546664,just right,4.0,32,782213,38.0,0.7916666666666666
52457,40.0,dd/e,fit,68.0,32.0,546664,just right,4.0,26,540404,28.0,0.875
52464,42.0,d,fit,64.0,39.0,546664,just right,4.0,26,887755,31.0,0.7948717948717948
52472,,,fit,65.07546831585552,,546664,just right,4.0,26,735205,,0.8475235268649493
52475,38.0,d,fit,66.0,47.0,546664,just right,4.0,20,951086,38.0,0.8085106382978723
52477,40.0,ddd/f,fit,65.0,39.0,546664,just right,5.0,20,863904,29.0,0.7435897435897436
52480,36.0,c,fit,69.0,39.0,546664,just right,4.0,12,303248,35.0,0.8974358974358975
52481,38.0,h,fit,69.0,54.0,546664,just right,5.0,26,412217,46.0,0.8518518518518519
52482,36.0,d,fit,69.0,40.0,546664,just right,4.0,12,839788,31.0,0.775
52484,42.0,dd/e,fit,59.0,47.0,546664,just right,4.0,20,333766,40.0,0.851063829787234
52486,34.0,d,fit,64.0,36.0,546664,just right,5.0,8,686636,30.0,0.8333333333333334
52489,36.0,dddd/g,fit,68.0,,546664,just right,4.0,12,772554,,0.8475235268649493
52491,36.0,d,fit,63.0,,546664,just right,5.0,4,400581,,0.8475235268649493
52494,36.0,d,fit,67.0,42.0,546664,just right,5.0,12,315567,36.0,0.8571428571428571
52497,34.0,b,fit,63.0,,547094,just right,4.0,4,960901,,0.8475235268649493
52502,40.0,dd/e,fit,65.07546831585552,39.0,548570,just right,5.0,32,122979,36.0,0.9230769230769231
52503,34.0,dd/e,fit,60.0,,548570,just right,4.0,12,457825,,0.8475235268649493
52504,36.0,dd/e,fit,66.0,44.0,548570,just right,5.0,12,255994,37.0,0.8409090909090909
52511,40.0,d,fit,64.0,45.0,549006,just right,5.0,20,643536,38.0,0.8444444444444444
52522,34.0,b,fit,62.0,42.0,550103,just right,4.0,4,562032,33.0,0.7857142857142857
52526,34.0,d,fit,64.0,53.0,550103,just right,5.0,8,480379,45.0,0.8490566037735849
52529,36.0,c,fit,64.0,38.0,550103,just right,5.0,8,910669,28.0,0.7368421052631579
52531,32.0,d,fit,64.0,38.0,550103,just right,4.0,1,933460,26.0,0.6842105263157895
52546,42.0,d,fit,64.0,,550103,just right,4.0,32,60504,,0.8475235268649493
52553,34.0,a,fit,66.0,41.0,550103,just right,5.0,4,306308,35.0,0.8536585365853658
52556,40.0,ddd/f,fit,70.0,40.0,550103,just right,4.0,26,350513,34.0,0.85
52560,34.0,c,fit,66.0,,550103,just right,4.0,8,279693,,0.8475235268649493
52561,34.0,c,fit,69.0,55.0,550103,just right,5.0,8,375347,47.0,0.8545454545454545
52563,,,fit,67.0,37.0,550103,just right,5.0,32,730503,31.0,0.8378378378378378
52568,40.0,j,fit,66.0,41.0,550103,just right,4.0,26,588849,35.0,0.8536585365853658
52573,36.0,d,fit,64.0,40.0,550103,just right,5.0,8,701872,34.0,0.85
52575,38.0,dd/e,fit,66.0,38.0,550103,just right,4.0,15,131920,32.0,0.8421052631578947
52579,40.0,dddd/g,fit,71.0,30.0,550103,just right,5.0,32,170974,26.0,0.8666666666666667
52580,38.0,dd/e,fit,70.0,,550103,just right,5.0,12,488747,,0.8475235268649493
52585,40.0,c,fit,68.0,40.0,550103,just right,5.0,20,803871,34.0,0.85
52586,34.0,b,fit,65.0,38.0,550103,just right,5.0,8,858330,32.0,0.8421052631578947
52587,48.0,ddd/f,fit,64.0,37.0,550103,just right,4.0,20,30906,31.0,0.8378378378378378
52589,32.0,dd/e,fit,67.0,40.0,550103,just right,5.0,8,543126,34.0,0.85
52590,38.0,b,fit,67.0,,550103,just right,5.0,8,686948,,0.8475235268649493
52591,36.0,d,fit,66.0,39.0,550103,just right,5.0,12,32125,33.0,0.8461538461538461
52593,40.0,h,fit,68.0,,550103,just right,4.0,20,690572,,0.8475235268649493
52594,40.0,dd/e,fit,67.0,40.0,550103,just right,5.0,26,492066,34.0,0.85
52596,36.0,c,fit,62.0,,550103,just right,5.0,20,443470,,0.8475235268649493
52597,42.0,ddd/f,fit,68.0,,550103,just right,5.0,32,29909,,0.8475235268649493
52599,42.0,dd/e,fit,68.0,,550103,just right,4.0,26,600399,,0.8475235268649493
52601,36.0,c,fit,67.0,43.0,550103,just right,4.0,12,731685,37.0,0.8604651162790697
52604,34.0,c,fit,60.0,40.0,550103,just right,5.0,4,999689,34.0,0.85
52607,34.0,b,fit,63.0,,550103,just right,5.0,4,683441,,0.8475235268649493
52611,32.0,c,fit,65.0,,550103,just right,4.0,4,767118,,0.8475235268649493
52615,,,fit,68.0,48.0,550103,just right,5.0,12,442282,41.0,0.8541666666666666
52618,34.0,c,fit,65.0,,550103,just right,5.0,8,460775,,0.8475235268649493
52619,36.0,d,fit,66.0,36.0,550103,just right,4.0,12,601262,31.0,0.8611111111111112
52624,28.0,dddd/g,fit,61.0,36.0,550103,just right,5.0,4,802924,31.0,0.8611111111111112
52625,36.0,c,fit,66.0,,550103,just right,4.0,4,672366,,0.8475235268649493
52628,32.0,b,fit,62.0,44.0,550103,just right,4.0,4,933047,37.0,0.8409090909090909
52629,,,fit,59.0,,550103,just right,4.0,4,801460,,0.8475235268649493
52630,38.0,d,fit,64.0,,550103,just right,4.0,12,293604,,0.8475235268649493
52633,34.0,c,fit,64.0,40.0,550103,just right,5.0,8,82894,34.0,0.85
52635,36.0,j,fit,67.0,40.0,550103,just right,4.0,20,590135,34.0,0.85
52637,42.0,dd/e,fit,67.0,39.0,550103,just right,5.0,26,428632,33.0,0.8461538461538461
52643,32.0,d,fit,70.0,,550103,just right,5.0,4,742867,,0.8475235268649493
52644,,,fit,68.0,39.0,550103,just right,5.0,32,788507,33.0,0.8461538461538461
52650,38.0,c,fit,69.0,36.0,550103,just right,5.0,8,670129,31.0,0.8611111111111112
52651,38.0,dd/e,fit,63.0,38.0,550103,just right,4.0,26,313660,32.0,0.8421052631578947
52652,,,fit,68.0,35.0,550103,just right,4.0,20,87268,30.0,0.8571428571428571
52654,42.0,dd/e,fit,67.0,,550103,just right,5.0,26,435967,,0.8475235268649493
52655,36.0,c,fit,64.0,37.0,550103,just right,4.0,12,953828,31.0,0.8378378378378378
52657,38.0,h,fit,69.0,47.0,550103,just right,4.0,32,412217,40.0,0.851063829787234
52658,36.0,b,fit,65.0,40.0,550103,just right,5.0,8,106259,34.0,0.85
52661,34.0,c,fit,66.0,38.0,550103,just right,5.0,4,235527,32.0,0.8421052631578947
52672,34.0,dd/e,fit,66.0,38.0,550103,just right,4.0,12,640956,32.0,0.8421052631578947
52674,34.0,a,fit,69.0,,550103,just right,4.0,26,319489,,0.8475235268649493
52677,36.0,c,fit,69.0,,550103,just right,4.0,12,945852,,0.8475235268649493
52682,40.0,b,fit,62.0,36.0,550103,just right,5.0,12,93146,31.0,0.8611111111111112
52683,34.0,d,fit,67.0,39.0,550103,just right,5.0,12,820224,33.0,0.8461538461538461
52695,34.0,d,fit,63.0,,550103,just right,4.0,4,338117,,0.8475235268649493
52699,38.0,b,fit,69.0,39.0,550384,just right,5.0,15,343442,33.0,0.8461538461538461
52701,36.0,d,fit,65.0,38.0,550959,just right,5.0,8,819694,32.0,0.8421052631578947
52703,36.0,d,fit,71.0,35.0,551198,just right,5.0,15,48805,30.0,0.8571428571428571
52707,44.0,dd/e,fit,68.0,39.0,551793,just right,4.0,32,268765,33.0,0.8461538461538461
52710,32.0,c,fit,68.0,44.0,553134,just right,5.0,4,841125,37.0,0.8409090909090909
52714,32.0,dd/e,fit,67.0,36.0,553330,just right,5.0,4,304980,31.0,0.8611111111111112
52715,40.0,ddd/f,fit,66.0,36.0,553588,just right,5.0,26,488289,31.0,0.8611111111111112
52717,34.0,d,fit,62.0,35.0,553743,just right,4.0,8,108645,30.0,0.8571428571428571
52719,36.0,b,fit,61.0,52.0,554116,just right,5.0,1,634029,44.0,0.8461538461538461
52720,32.0,c,fit,66.0,49.0,555057,just right,4.0,4,478793,42.0,0.8571428571428571
52721,34.0,d,fit,68.0,,555057,just right,5.0,4,40774,,0.8475235268649493
52722,36.0,b,fit,69.0,,555057,just right,4.0,8,653566,,0.8475235268649493
52727,34.0,d,fit,60.0,37.0,555713,just right,4.0,4,57997,31.0,0.8378378378378378
52730,36.0,b,fit,68.0,33.0,555713,just right,4.0,8,683959,28.0,0.8484848484848485
52736,34.0,d,fit,67.0,43.0,555713,just right,5.0,4,798238,37.0,0.8604651162790697
52741,36.0,b,fit,65.0,34.0,555713,just right,4.0,8,800514,29.0,0.8529411764705882
52742,,,fit,67.0,33.0,555713,just right,4.0,8,855349,28.0,0.8484848484848485
52743,,,fit,60.0,,556492,just right,4.0,15,819112,,0.8475235268649493
52746,32.0,d,fit,64.0,41.0,557241,just right,5.0,15,802408,35.0,0.8536585365853658
52753,32.0,c,fit,62.0,38.0,558920,just right,5.0,4,100643,32.0,0.8421052631578947
52761,,,fit,69.0,36.0,561351,just right,5.0,4,62884,31.0,0.8611111111111112
52764,36.0,dd/e,fit,64.0,35.0,562633,just right,5.0,8,780084,30.0,0.8571428571428571
52767,34.0,dd/e,fit,62.0,60.0,562633,just right,4.0,8,927284,51.0,0.85
52769,40.0,dd/e,fit,68.0,33.0,562633,just right,4.0,26,266111,28.0,0.8484848484848485
52772,38.0,j,fit,64.0,31.0,562633,just right,5.0,26,501031,26.0,0.8387096774193549
52773,34.0,b,fit,63.0,40.0,562633,just right,4.0,4,789396,34.0,0.85
52774,40.0,d,fit,68.0,40.0,562633,just right,5.0,20,684924,34.0,0.85
52776,44.0,dd/e,fit,68.0,54.0,562633,just right,5.0,20,748730,46.0,0.8518518518518519
52777,40.0,dddd/g,fit,66.0,,562633,just right,4.0,32,314273,,0.8475235268649493
52778,36.0,a,fit,67.0,37.0,562633,just right,5.0,12,946060,31.0,0.8378378378378378
52780,34.0,c,fit,65.0,43.0,562633,just right,4.0,8,461344,37.0,0.8604651162790697
52781,36.0,d,fit,66.0,37.0,562633,just right,4.0,15,353765,31.0,0.8378378378378378
52782,44.0,d,fit,65.0,48.0,562633,just right,5.0,26,666445,41.0,0.8541666666666666
52783,42.0,c,fit,59.0,37.0,562633,just right,5.0,20,83831,31.0,0.8378378378378378
52784,32.0,c,fit,66.0,36.0,563258,just right,5.0,4,478793,31.0,0.8611111111111112
52792,34.0,ddd/f,fit,66.0,38.0,564775,just right,4.0,12,244802,32.0,0.8421052631578947
52793,34.0,b,fit,69.0,,564775,just right,5.0,4,867013,,0.8475235268649493
52798,,,fit,69.0,41.0,565629,just right,4.0,12,507361,35.0,0.8536585365853658
52800,34.0,b,fit,67.0,38.0,566750,just right,5.0,1,794042,32.0,0.8421052631578947
52802,38.0,b,fit,62.0,,567254,just right,5.0,8,628888,,0.8475235268649493
52804,34.0,c,fit,61.0,,568115,just right,5.0,4,431747,,0.8475235268649493
52805,30.0,b,fit,66.0,52.0,568891,just right,4.0,4,446903,44.0,0.8461538461538461
52807,34.0,b,fit,64.0,38.0,568891,just right,5.0,8,10043,32.0,0.8421052631578947
52811,36.0,d,fit,62.0,,569623,just right,5.0,12,163584,,0.8475235268649493
52812,44.0,d,fit,62.0,43.0,569623,just right,5.0,20,476388,37.0,0.8604651162790697
52813,40.0,b,fit,66.0,46.0,569623,just right,4.0,20,752252,39.0,0.8478260869565217
52816,34.0,c,fit,65.0,50.0,569623,just right,4.0,4,285574,42.0,0.84
52819,36.0,d,fit,64.0,,570378,just right,4.0,12,812231,,0.8475235268649493
52823,32.0,c,fit,62.0,,571680,just right,5.0,1,906285,,0.8475235268649493
52827,,,fit,70.0,47.0,571680,just right,5.0,12,449794,40.0,0.851063829787234
52828,36.0,b,fit,63.0,,571757,just right,5.0,4,189909,,0.8475235268649493
52830,34.0,,fit,69.0,37.0,571757,just right,4.0,4,932490,31.0,0.8378378378378378
52831,34.0,a,fit,62.0,,571757,just right,5.0,1,399390,,0.8475235268649493
52833,36.0,c,fit,62.0,,572333,just right,5.0,12,853968,,0.8475235268649493
52835,34.0,d,fit,68.0,,572333,just right,5.0,4,40774,,0.8475235268649493
52836,38.0,ddd/f,fit,62.0,,572387,just right,4.0,26,825181,,0.8475235268649493
52841,34.0,b,fit,62.0,46.0,572561,just right,4.0,4,651819,39.0,0.8478260869565217
52843,34.0,b,fit,66.0,35.0,572561,just right,5.0,4,666766,30.0,0.8571428571428571
52844,36.0,d,fit,65.0,,572561,just right,5.0,12,838169,,0.8475235268649493
52847,42.0,d,fit,66.0,,572561,just right,5.0,32,612466,,0.8475235268649493
52851,34.0,c,fit,67.0,42.0,572561,just right,5.0,4,69220,36.0,0.8571428571428571
52857,36.0,b,fit,66.0,37.0,572561,just right,5.0,15,767126,31.0,0.8378378378378378
52861,34.0,dd/e,fit,69.0,36.0,572561,just right,4.0,12,846968,31.0,0.8611111111111112
52863,34.0,b,fit,65.0,,572561,just right,5.0,8,858330,,0.8475235268649493
52867,34.0,c,fit,67.0,32.0,572561,just right,5.0,8,996116,27.0,0.84375
52869,,,fit,69.0,34.0,572561,just right,5.0,12,169711,29.0,0.8529411764705882
52870,32.0,d,fit,66.0,,572561,just right,4.0,4,953724,,0.8475235268649493
52871,32.0,ddd/f,fit,66.0,,573542,just right,5.0,4,378208,,0.8475235268649493
52872,34.0,b,fit,63.0,43.0,573542,just right,4.0,1,999864,37.0,0.8604651162790697
52874,34.0,a,fit,65.0,55.0,573631,just right,4.0,4,434172,47.0,0.8545454545454545
52877,32.0,a,fit,64.0,,573879,just right,4.0,4,90818,,0.8475235268649493
52878,32.0,c,fit,68.0,35.0,574559,just right,5.0,4,841125,30.0,0.8571428571428571
52879,32.0,b,fit,65.0,,574559,just right,4.0,1,153041,,0.8475235268649493
52882,36.0,c,fit,66.0,37.0,574923,just right,4.0,8,442109,31.0,0.8378378378378378
52883,34.0,d,fit,69.0,35.0,575132,just right,4.0,4,936453,30.0,0.8571428571428571
52889,42.0,b,fit,64.0,,576008,just right,4.0,20,338227,,0.8475235268649493
52891,34.0,d,fit,64.0,37.0,576314,just right,5.0,8,973969,31.0,0.8378378378378378
52892,34.0,a,fit,61.0,34.0,576314,just right,5.0,4,938901,29.0,0.8529411764705882
52894,36.0,d,fit,66.0,53.0,576586,just right,5.0,15,347143,45.0,0.8490566037735849
52896,34.0,dd/e,fit,64.0,38.0,577742,just right,4.0,12,465790,32.0,0.8421052631578947
52900,40.0,j,fit,65.0,,577999,just right,4.0,32,16141,,0.8475235268649493
52908,36.0,c,fit,71.0,,578438,just right,5.0,12,192708,,0.8475235268649493
52910,34.0,c,fit,68.0,35.0,578438,just right,4.0,12,959188,30.0,0.8571428571428571
52914,34.0,c,fit,62.0,40.0,578438,just right,4.0,8,187622,34.0,0.85
52923,34.0,b,fit,68.0,36.0,578438,just right,5.0,8,535031,31.0,0.8611111111111112
52933,32.0,d,fit,62.0,,578438,just right,5.0,4,433911,,0.8475235268649493
52936,36.0,d,fit,64.0,36.0,578438,just right,5.0,8,958002,31.0,0.8611111111111112
52941,40.0,d,fit,71.0,,578438,just right,5.0,26,559701,,0.8475235268649493
52943,34.0,c,fit,67.0,39.0,578438,just right,4.0,4,948415,33.0,0.8461538461538461
52948,44.0,c,fit,65.0,38.0,578438,just right,5.0,20,663089,32.0,0.8421052631578947
52950,34.0,c,fit,69.0,41.0,578438,just right,5.0,8,315071,35.0,0.8536585365853658
52951,38.0,ddd/f,fit,71.0,37.0,578438,just right,5.0,20,714816,31.0,0.8378378378378378
52953,36.0,ddd/f,fit,62.0,35.0,580254,just right,4.0,12,110717,30.0,0.8571428571428571
52961,38.0,dd/e,fit,66.0,40.0,581432,just right,5.0,15,305119,34.0,0.85
52963,34.0,c,fit,64.0,38.0,581432,just right,5.0,4,885947,32.0,0.8421052631578947
52966,34.0,d,fit,64.0,35.0,581432,just right,5.0,8,480379,30.0,0.8571428571428571
52968,38.0,d,fit,67.0,36.0,581432,just right,5.0,8,694584,31.0,0.8611111111111112
52973,38.0,dd/e,fit,69.0,,581432,just right,4.0,15,480074,,0.8475235268649493
52982,34.0,d,fit,65.0,,581432,just right,4.0,8,40237,,0.8475235268649493
52991,42.0,ddd/f,fit,64.0,30.0,581432,just right,4.0,26,721991,26.0,0.8666666666666667
52994,36.0,c,fit,68.0,,581984,just right,5.0,4,215039,,0.8475235268649493
52996,34.0,a,fit,72.0,,582839,just right,4.0,4,530356,,0.8475235268649493
52999,34.0,ddd/f,fit,66.0,42.0,583667,just right,5.0,12,244802,34.0,0.8095238095238095
53001,36.0,ddd/f,fit,63.0,38.0,584364,just right,4.0,12,692213,35.0,0.9210526315789473
53004,32.0,b,fit,60.0,32.0,584822,just right,5.0,0,185820,27.0,0.84375
53008,34.0,dd/e,fit,66.0,41.0,586543,just right,5.0,8,137318,29.0,0.7073170731707317
53014,36.0,c,fit,62.0,43.0,587944,just right,4.0,4,523642,36.0,0.8372093023255814
53017,36.0,c,fit,63.0,38.0,589031,just right,4.0,15,598537,32.0,0.8421052631578947
53024,36.0,d,fit,62.0,36.0,590481,just right,5.0,8,978609,30.0,0.8333333333333334
53026,36.0,d,fit,67.0,,590481,just right,4.0,12,769231,,0.8475235268649493
53028,42.0,,fit,71.0,,590933,just right,4.0,20,156073,,0.8475235268649493
53029,,,fit,67.0,47.0,590933,just right,4.0,26,351109,40.0,0.851063829787234
53033,,,fit,69.0,,590933,just right,4.0,26,495129,,0.8475235268649493
